source_origin_time,source_latitude_deg,source_longitude_deg,source_depth_km,path_back_azimuth_deg,station_network_code,station_code,trace_channel,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_completeness,trace_has_spikes,trace_start_time,trace_P_arrival_sample,trace_S_arrival_sample,trace_name_original,trace_chunk,trace_component_order,split
2014-05-13T10:51:33.150000Z,-20.0621,-71.0109,38.72,219.344283815,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket11$518,:3,:16886",100.0,1.0,False,2014-05-13T10:51:49.789998Z,2000.0,4885.0,CX.PB16.,,ZNE,test
2014-05-13T10:51:33.150000Z,-20.0621,-71.0109,38.72,322.489409413,DG,IN24,HH*,,-21.26,-70.04,998.0,"bucket4$570,:3,:14001",100.0,1.0,False,2014-05-13T10:51:56.270000Z,,2000.0,DG.IN24.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,332.308223171,DG,IN01,HH*,,-20.17,-70.04,726.0,"bucket4$571,:3,:15173",100.0,1.0,False,2014-05-13T16:52:19.800000Z,2000.0,3173.0,DG.IN01.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,338.107122115,DG,IN02,HH*,,-20.74,-69.89,989.0,"bucket4$572,:3,:15794",100.0,1.0,False,2014-05-13T16:52:28.910000Z,2000.0,3793.0,DG.IN02.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,325.037797543,DG,IN03,HH*,,-19.94,-70.08,680.0,"bucket4$573,:3,:14822",100.0,1.0,False,2014-05-13T16:52:16.770000Z,2000.0,2821.0,DG.IN03.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,261.124787974,DG,IN04,HH*,,-19.34,-69.57,2201.0,"bucket4$574,:3,:15204",100.0,1.0,False,2014-05-13T16:52:21.380000Z,2000.0,3203.0,DG.IN04.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,302.895721154,DG,IN05,HH*,,-20.1,-69.4,1713.0,"bucket4$575,:3,:15583",100.0,1.0,False,2014-05-13T16:52:25.180000Z,2000.0,3582.0,DG.IN05.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,285.159648677,DG,IN06,HH*,,-19.61,-69.87,1194.0,"bucket4$576,:3,:14792",100.0,1.0,False,2014-05-13T16:52:16.860000Z,2000.0,2791.0,DG.IN06.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,302.815599087,DG,IN07,HH*,,-19.87,-69.77,1161.0,"bucket4$577,:3,:15018",100.0,1.0,False,2014-05-13T16:52:19.475365Z,2000.0,3017.0,DG.IN07.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,316.278606625,DG,IN08,HH*,,-20.33,-69.56,1018.0,"bucket4$578,:3,:15583",100.0,1.0,False,2014-05-13T16:52:25.630000Z,2000.0,3582.0,DG.IN08.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,251.642754965,DG,IN10,HH*,,-19.29,-69.87,311.0,"bucket4$579,:3,:14889",100.0,1.0,False,2014-05-13T16:52:17.560000Z,2000.0,2888.0,DG.IN10.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,340.356746125,DG,IN11,HH*,,-21.06,-69.83,934.0,"bucket4$580,:3,:16255",100.0,1.0,False,2014-05-13T16:52:33.100000Z,2000.0,4254.0,DG.IN11.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,272.938684391,DG,IN12,HH*,,-19.52,-69.37,2721.0,"bucket4$581,:3,:15391",100.0,1.0,False,2014-05-13T16:52:23.890000Z,2000.0,3390.0,DG.IN12.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,335.374240988,DG,IN16,HH*,,-20.5,-69.93,1044.0,"bucket4$582,:3,:15534",100.0,1.0,False,2014-05-13T16:52:25.420000Z,2000.0,3533.0,DG.IN16.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,314.642576478,DG,IN17,HH*,,-20.48,-69.35,1278.0,"bucket4$583,:3,:15905",100.0,1.0,False,2014-05-13T16:52:29.940000Z,2000.0,3904.0,DG.IN17.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,323.886805622,DG,IN18,HH*,,-20.99,-69.26,1444.0,"bucket4$584,:3,:16410",100.0,1.0,False,2014-05-13T16:52:36.270000Z,2000.0,4409.0,DG.IN18.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,198.521859284,DG,IN19,HH*,,-18.9,-70.23,879.0,"bucket4$585,:3,:14911",100.0,1.0,False,2014-05-13T16:52:17.560000Z,2000.0,2910.0,DG.IN19.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,202.75563808,DG,IN20,HH*,,-18.72,-70.1,987.0,"bucket4$586,:3,:15184",100.0,1.0,False,2014-05-13T16:52:21.090000Z,2000.0,3183.0,DG.IN20.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,189.273958648,DG,IN22,HH*,,-18.77,-70.31,128.0,"bucket4$587,:3,:15029",100.0,1.0,False,2014-05-13T16:52:19.010000Z,2000.0,3028.0,DG.IN22.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,229.994283324,DG,IN23,HH*,,-18.87,-69.68,2402.0,"bucket4$588,:3,:15320",100.0,1.0,False,2014-05-13T16:52:23.100000Z,2000.0,3320.0,DG.IN23.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,348.358893999,DG,IN24,HH*,,-21.26,-70.04,998.0,"bucket4$589,:3,:16360",100.0,1.0,False,2014-05-13T16:52:35.070000Z,2000.0,4359.0,DG.IN24.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,330.430704644,CX,PB01,HH*,,-21.0432,-69.4874,900.0,"bucket4$590,:3,:16351",100.0,1.0,False,2014-05-13T16:52:34.188391Z,2000.0,4350.0,CX.PB01.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,344.72399522,CX,PB02,HH*,,-21.3197,-69.896,1015.0,"bucket4$591,:3,:16467",100.0,1.0,False,2014-05-13T16:52:37.118392Z,2000.0,4466.0,CX.PB02.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,299.007187052,CX,PB08,HH*,,-20.1411,-69.1534,3060.0,"bucket4$592,:3,:15756",100.0,1.0,False,2014-05-13T16:52:29.418393Z,2000.0,3755.0,CX.PB08.,,ZNE,test
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,291.829749165,CX,PB11,HH*,,-19.761,-69.6558,1400.0,"bucket4$593,:3,:15089",100.0,1.0,False,2014-05-13T16:52:20.400000Z,2000.0,3089.0,CX.PB11.,,ZNE,dev
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,186.459440304,CX,PB12,HH*,,-18.6141,-70.3281,908.0,"bucket4$594,:3,:15198",100.0,1.0,False,2014-05-13T16:52:21.400000Z,2000.0,3198.0,CX.PB12.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,217.679501397,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket4$595,:3,:15950",100.0,1.0,False,2014-05-13T16:52:30.939998Z,2000.0,3949.0,CX.PB16.,,ZNE,train
2014-05-13T16:52:26.580000Z,-19.4653,-70.4297,42.86,347.950034041,C1,TA01,HH*,,-20.5634,-70.1826,1152.0,"bucket4$596,:3,:15408",100.0,1.0,False,2014-05-13T16:52:25.360000Z,2000.0,3407.0,C1.TA01.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,175.724022355,7K,ALGR,EH*,,-17.56,-71.19,1.0,"bucket4$597,:3,:16281",100.0,1.0,False,2014-05-14T00:06:42.100000Z,2000.0,4280.0,7K.ALGR.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,312.563463553,DG,IN01,HH*,,-20.17,-70.04,726.0,"bucket4$598,:3,:15652",100.0,1.0,False,2014-05-14T00:06:35.660000Z,2000.0,3651.0,DG.IN01.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,322.741320047,DG,IN02,HH*,,-20.74,-69.89,989.0,"bucket4$599,:3,:16148",100.0,1.0,False,2014-05-14T00:06:42.720000Z,2000.0,4148.0,DG.IN02.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,305.289155815,DG,IN03,HH*,,-19.94,-70.08,680.0,"bucket4$600,:3,:15492",100.0,1.0,False,2014-05-14T00:06:32.690000Z,2000.0,3490.0,DG.IN03.,,ZNE,dev
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,272.090821456,DG,IN04,HH*,,-19.34,-69.57,2201.0,"bucket4$601,:3,:15776",100.0,1.0,False,2014-05-14T00:06:37.550000Z,2000.0,3775.0,DG.IN04.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,297.270952308,DG,IN05,HH*,,-20.1,-69.4,1713.0,"bucket4$602,:3,:16200",100.0,1.0,False,2014-05-14T00:06:42.850000Z,2000.0,4199.0,DG.IN05.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,286.053278212,DG,IN06,HH*,,-19.61,-69.87,1194.0,"bucket4$603,:3,:15572",100.0,1.0,False,2014-05-14T00:06:33.410000Z,2000.0,3571.0,DG.IN06.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,295.545121328,DG,IN07,HH*,,-19.87,-69.77,1161.0,"bucket4$604,:3,:15701",100.0,1.0,False,2014-05-14T00:06:36.570000Z,2000.0,3700.0,DG.IN07.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,306.268684203,DG,IN08,HH*,,-20.33,-69.56,1018.0,"bucket4$605,:3,:16148",100.0,1.0,False,2014-05-14T00:06:42.680000Z,2000.0,4148.0,DG.IN08.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,326.745924444,DG,IN11,HH*,,-21.06,-69.83,934.0,"bucket4$606,:3,:16382",100.0,1.0,False,2014-05-14T00:06:46.770000Z,2000.0,4381.0,DG.IN11.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,278.171765744,DG,IN12,HH*,,-19.52,-69.37,2721.0,"bucket4$607,:3,:16176",100.0,1.0,False,2014-05-14T00:06:40.730000Z,2000.0,4175.0,DG.IN12.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,321.23742008,DG,IN13,HH*,,-20.39,-70.12,877.0,"bucket4$608,:3,:15820",100.0,1.0,False,2014-05-14T00:06:37.150000Z,2000.0,3819.0,DG.IN13.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,306.308749257,DG,IN17,HH*,,-20.48,-69.35,1278.0,"bucket4$609,:3,:14001",100.0,1.0,False,2014-05-14T00:06:45.440000Z,2000.0,,DG.IN17.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,314.902769021,DG,IN18,HH*,,-20.99,-69.26,1444.0,"bucket11$519,:3,:17067",100.0,1.0,False,2014-05-14T00:06:50.980000Z,2000.0,5066.0,DG.IN18.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,243.851342966,DG,IN19,HH*,,-18.9,-70.23,879.0,"bucket4$610,:3,:15138",100.0,1.0,False,2014-05-14T00:06:28.610000Z,2000.0,3137.0,DG.IN19.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,238.062664744,DG,IN20,HH*,,-18.72,-70.1,987.0,"bucket4$611,:3,:15438",100.0,1.0,False,2014-05-14T00:06:32.150000Z,2000.0,3436.0,DG.IN20.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,220.94163116,DG,IN21,HH*,,-18.48,-70.32,127.0,"bucket4$612,:3,:15373",100.0,1.0,False,2014-05-14T00:06:32.150000Z,2000.0,3372.0,DG.IN21.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,233.978390454,DG,IN22,HH*,,-18.77,-70.31,128.0,"bucket4$613,:3,:15158",100.0,1.0,False,2014-05-14T00:06:28.810000Z,2000.0,3157.0,DG.IN22.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,252.256861832,DG,IN23,HH*,,-18.87,-69.68,2402.0,"bucket4$614,:3,:15787",100.0,1.0,False,2014-05-14T00:06:36.960000Z,2000.0,3786.0,DG.IN23.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,333.99313852,DG,IN24,HH*,,-21.26,-70.04,998.0,"bucket11$520,:3,:16516",100.0,1.0,False,2014-05-14T00:06:47.480000Z,2000.0,4515.0,DG.IN24.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,255.44420117,DG,IN26,HH*,,-19.04,-70.06,1172.0,"bucket4$615,:3,:15273",100.0,1.0,False,2014-05-14T00:06:30.680000Z,2000.0,3272.0,DG.IN26.,,ZNE,dev
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,199.42279951,7K,INCL,EH*,,-17.79,-70.5,1.0,"bucket4$616,:3,:16109",100.0,1.0,False,2014-05-14T00:06:39.930000Z,2000.0,4108.0,7K.INCL.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,189.173293764,7K,LOCU,EH*,,-17.61,-70.77,1.0,"bucket4$617,:3,:14001",100.0,1.0,False,2014-05-14T00:06:42.100000Z,2000.0,,7K.LOCU.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,183.216727268,7K,MQGA,EH*,,-17.18,-70.93,1.0,"bucket11$521,:3,:16925",100.0,1.0,False,2014-05-14T00:06:47.750000Z,2000.0,4924.0,7K.MQGA.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,319.683108353,CX,PB01,HH*,,-21.0432,-69.4874,900.0,"bucket11$522,:3,:16690",100.0,1.0,False,2014-05-14T00:06:49.068392Z,2000.0,4689.0,CX.PB01.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,331.585032336,CX,PB02,HH*,,-21.3197,-69.896,1015.0,"bucket11$523,:3,:16597",100.0,1.0,False,2014-05-14T00:06:49.478392Z,2000.0,4596.0,CX.PB02.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,335.884157513,CX,PB03,HH*,,-22.0485,-69.7531,1460.0,"bucket11$524,:3,:17196",100.0,1.0,False,2014-05-14T00:06:59.018392Z,2000.0,5195.0,CX.PB03.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,347.217839192,CX,PB05,HH*,,-22.8528,-70.2023,1150.0,"bucket4$618,:3,:14001",100.0,1.0,False,2014-05-14T00:07:06.558391Z,2000.0,,CX.PB05.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,335.550322827,CX,PB07,HH*,,-21.7267,-69.8862,1570.0,"bucket11$525,:3,:17224",100.0,1.0,False,2014-05-14T00:06:54.128393Z,2000.0,5223.0,CX.PB07.,,ZNE,dev
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,295.174641621,CX,PB08,HH*,,-20.1411,-69.1534,3060.0,"bucket11$526,:3,:16510",100.0,1.0,False,2014-05-14T00:06:46.748392Z,2000.0,4509.0,CX.PB08.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,289.606529642,CX,PB11,HH*,,-19.761,-69.6558,1400.0,"bucket4$619,:3,:15783",100.0,1.0,False,2014-05-14T00:06:37.360000Z,2000.0,3782.0,CX.PB11.,,ZNE,dev
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,225.8385838,CX,PB12,HH*,,-18.6141,-70.3281,908.0,"bucket4$620,:3,:15289",100.0,1.0,False,2014-05-14T00:06:30.310000Z,2000.0,3288.0,CX.PB12.,,ZNE,dev
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,338.994243731,CX,PB15,HH*,,-23.2083,-69.4709,1830.0,"bucket4$621,:3,:14001",100.0,1.0,False,2014-05-14T00:07:14.448392Z,2000.0,,CX.PB15.,,ZNE,test
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,237.003392347,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket4$622,:3,:16273",100.0,1.0,False,2014-05-14T00:06:42.819997Z,2000.0,4272.0,CX.PB16.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,327.081307778,C1,TA01,HH*,,-20.5634,-70.1826,1152.0,"bucket4$623,:3,:15805",100.0,1.0,False,2014-05-14T00:06:38.310000Z,2000.0,3804.0,C1.TA01.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,197.860921312,7K,BOCA,EH*,,-18.15,-70.67,1.0,"bucket4$624,:3,:15581",100.0,1.0,False,2014-05-14T00:06:33.640000Z,2000.0,3579.0,7K.BOCA.,,ZNE,train
2014-05-14T00:06:34.210000Z,-19.2825,-71.0544,41.45,318.666503578,DG,IN16,HH*,,-20.5,-69.93,1044.0,"bucket4$625,:3,:14001",100.0,1.0,False,2014-05-14T00:06:40.700000Z,2000.0,,DG.IN16.,,ZNE,dev
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,159.88106491,7K,ALGR,EH*,,-17.56,-71.19,1.0,"bucket11$527,:3,:16640",100.0,1.0,False,2014-05-14T02:30:15.500000Z,2000.0,4639.0,7K.ALGR.,,ZNE,test
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,329.824317938,DG,IN01,HH*,,-20.17,-70.04,726.0,"bucket4$626,:3,:15008",100.0,1.0,False,2014-05-14T02:29:54.730000Z,2000.0,3007.0,DG.IN01.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,337.075758246,DG,IN02,HH*,,-20.74,-69.89,989.0,"bucket4$627,:3,:15726",100.0,1.0,False,2014-05-14T02:30:03.800000Z,2000.0,3725.0,DG.IN02.,,ZNE,dev
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,320.464198261,DG,IN03,HH*,,-19.94,-70.08,680.0,"bucket4$628,:3,:14767",100.0,1.0,False,2014-05-14T02:29:51.890000Z,2000.0,2766.0,DG.IN03.,,ZNE,dev
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,255.48298253,DG,IN04,HH*,,-19.34,-69.57,2201.0,"bucket4$629,:3,:15145",100.0,1.0,False,2014-05-14T02:29:57.550000Z,2000.0,3145.0,DG.IN04.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,299.585975559,DG,IN05,HH*,,-20.1,-69.4,1713.0,"bucket4$630,:3,:15448",100.0,1.0,False,2014-05-14T02:30:01.320000Z,2000.0,3447.0,DG.IN05.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,276.765294661,DG,IN06,HH*,,-19.61,-69.87,1194.0,"bucket4$631,:3,:14790",100.0,1.0,False,2014-05-14T02:29:52.550000Z,2000.0,2789.0,DG.IN06.,,ZNE,test
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,297.503825485,DG,IN07,HH*,,-19.87,-69.77,1161.0,"bucket4$632,:3,:14977",100.0,1.0,False,2014-05-14T02:29:54.880000Z,2000.0,2976.0,DG.IN07.,,ZNE,dev
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,313.702572306,DG,IN08,HH*,,-20.33,-69.56,1018.0,"bucket4$633,:3,:15439",100.0,1.0,False,2014-05-14T02:30:01.250000Z,2000.0,3438.0,DG.IN08.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,203.920846349,DG,IN09,HH*,,-19.18,-70.25,58.0,"bucket4$634,:3,:14655",100.0,1.0,False,2014-05-14T02:29:50.660000Z,2000.0,2654.0,DG.IN09.,,ZNE,test
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,243.753326598,DG,IN10,HH*,,-19.29,-69.87,311.0,"bucket4$635,:3,:14854",100.0,1.0,False,2014-05-14T02:29:53.760000Z,2000.0,2853.0,DG.IN10.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,339.640559622,DG,IN11,HH*,,-21.06,-69.83,934.0,"bucket4$636,:3,:16163",100.0,1.0,False,2014-05-14T02:30:08.640000Z,2000.0,4162.0,DG.IN11.,,ZNE,test
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,268.26750534,DG,IN12,HH*,,-19.52,-69.37,2721.0,"bucket4$637,:3,:15381",100.0,1.0,False,2014-05-14T02:29:59.810000Z,2000.0,3379.0,DG.IN12.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,341.245913298,DG,IN13,HH*,,-20.39,-70.12,877.0,"bucket4$638,:3,:15271",100.0,1.0,False,2014-05-14T02:29:57.920000Z,2000.0,3270.0,DG.IN13.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,333.912478116,DG,IN16,HH*,,-20.5,-69.93,1044.0,"bucket4$639,:3,:15442",100.0,1.0,False,2014-05-14T02:29:59.840000Z,2000.0,3442.0,DG.IN16.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,312.456358221,DG,IN17,HH*,,-20.48,-69.35,1278.0,"bucket4$640,:3,:15816",100.0,1.0,False,2014-05-14T02:30:05.160000Z,2000.0,3815.0,DG.IN17.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,322.569294877,DG,IN18,HH*,,-20.99,-69.26,1444.0,"bucket4$641,:3,:16372",100.0,1.0,False,2014-05-14T02:30:11.560000Z,2000.0,4371.0,DG.IN18.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,195.693300496,DG,IN19,HH*,,-18.9,-70.23,879.0,"bucket4$642,:3,:14934",100.0,1.0,False,2014-05-14T02:29:54.660000Z,2000.0,2933.0,DG.IN19.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,200.241257232,DG,IN20,HH*,,-18.72,-70.1,987.0,"bucket4$643,:3,:15234",100.0,1.0,False,2014-05-14T02:29:58.290000Z,2000.0,3233.0,DG.IN20.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,185.168155678,DG,IN21,HH*,,-18.48,-70.32,127.0,"bucket4$644,:3,:15420",100.0,1.0,False,2014-05-14T02:30:00.870000Z,2000.0,3419.0,DG.IN21.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,187.766766755,DG,IN22,HH*,,-18.77,-70.31,128.0,"bucket4$645,:3,:15080",100.0,1.0,False,2014-05-14T02:29:56.270000Z,2000.0,3079.0,DG.IN22.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,226.023288521,DG,IN23,HH*,,-18.87,-69.68,2402.0,"bucket4$646,:3,:15332",100.0,1.0,False,2014-05-14T02:30:00.060000Z,2000.0,3331.0,DG.IN23.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,348.065011446,DG,IN24,HH*,,-21.26,-70.04,998.0,"bucket4$647,:3,:14001",100.0,1.0,False,2014-05-14T02:30:10.300000Z,2000.0,,DG.IN24.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,214.055761587,DG,IN26,HH*,,-19.04,-70.06,1172.0,"bucket4$648,:3,:14895",100.0,1.0,False,2014-05-14T02:29:54.320000Z,2000.0,2894.0,DG.IN26.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,177.583473266,7K,INCL,EH*,,-17.79,-70.5,1.0,"bucket4$649,:3,:16310",100.0,1.0,False,2014-05-14T02:30:12.180000Z,2000.0,4309.0,7K.INCL.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,193.913716022,7K,PALC,EH*,,-17.78,-69.96,1.0,"bucket4$650,:3,:16465",100.0,1.0,False,2014-05-14T02:30:12.890000Z,2000.0,4464.0,7K.PALC.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,329.327685443,CX,PB01,HH*,,-21.0432,-69.4874,900.0,"bucket4$651,:3,:16142",100.0,1.0,False,2014-05-14T02:30:10.388392Z,2000.0,4141.0,CX.PB01.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,344.286145518,CX,PB02,HH*,,-21.3197,-69.896,1015.0,"bucket4$652,:3,:16308",100.0,1.0,False,2014-05-14T02:30:12.518392Z,2000.0,4307.0,CX.PB02.,,ZNE,test
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,345.769265501,CX,PB03,HH*,,-22.0485,-69.7531,1460.0,"bucket11$528,:3,:17090",100.0,1.0,False,2014-05-14T02:30:21.758392Z,2000.0,5089.0,CX.PB03.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,346.88005978,CX,PB07,HH*,,-21.7267,-69.8862,1570.0,"bucket11$529,:3,:17064",100.0,1.0,False,2014-05-14T02:30:17.088393Z,2000.0,5063.0,CX.PB07.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,296.115352081,CX,PB08,HH*,,-20.1411,-69.1534,3060.0,"bucket4$653,:3,:15729",100.0,1.0,False,2014-05-14T02:30:05.058392Z,2000.0,3728.0,CX.PB08.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,286.294135141,CX,PB11,HH*,,-19.761,-69.6558,1400.0,"bucket4$654,:3,:15031",100.0,1.0,False,2014-05-14T02:29:55.870000Z,2000.0,3030.0,CX.PB11.,,ZNE,test
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,185.43894919,CX,PB12,HH*,,-18.6141,-70.3281,908.0,"bucket4$655,:3,:15248",100.0,1.0,False,2014-05-14T02:29:58.630000Z,2000.0,3247.0,CX.PB12.,,ZNE,train
2014-05-14T02:30:02.760000Z,-19.5471,-70.4218,38.25,215.518603618,CX,PB16,HH*,,-18.3351,-69.5077,4480.0,"bucket4$656,:3,:14001",100.0,1.0,False,2014-05-14T02:30:08.279997Z,2000.0,,CX.PB16.,,ZNE,train
2014-05-14T08:19:42.350000Z,-19.7185,-71.1546,31.22,179.109910908,7K,ALGR,EH*,,-17.56,-71.19,1.0,"bucket4$657,:3,:14001",100.0,1.0,False,2014-05-14T08:19:57.240000Z,2000.0,,7K.ALGR.,,ZNE,dev
2014-05-14T08:19:42.350000Z,-19.7185,-71.1546,31.22,209.698784852,C1,AP01,HH*,,-18.3707,-70.3419,1152.0,"bucket4$658,:3,:16072",100.0,1.0,False,2014-05-14T08:19:48.360000Z,2000.0,4071.0,C1.AP01.,,ZNE,train
